 sig=          -1
 dt=   9.9999999999999994E-012
 steps=     2000000
 x0=  0.19499999284744263        1.3961999416351318        8.1237001419067383     
 u=   700000.00000000000     
 v_perp=   630000.00000000000     

istep          p0              t0              rout            zout
   34300    1.1320775500E+00    1.6833857570E-01    8.3192178770E+00
   34400    1.1319726561E+00    1.6828186429E-01    8.3197975829E+00
   34500    1.1318677560E+00    1.6822523350E-01    8.3203773475E+00
   34600    1.1317628498E+00    1.6816868332E-01    8.3209571709E+00
   34700    1.1316579376E+00    1.6811221374E-01    8.3215370529E+00
   34800    1.1315530195E+00    1.6805582474E-01    8.3221169937E+00
   34900    1.1314480956E+00    1.6799951632E-01    8.3226969933E+00
   35000    1.1313431659E+00    1.6794328846E-01    8.3232770517E+00
   35100    1.1312382306E+00    1.6788714115E-01    8.3238571688E+00
   35200    1.1311332896E+00    1.6783107437E-01    8.3244373448E+00
   35300    1.1310283431E+00    1.6777508811E-01    8.3250175796E+00
   35400    1.1309233912E+00    1.6771918236E-01    8.3255978733E+00
   35500    1.1308184340E+00    1.6766335711E-01    8.3261782259E+00
   35600    1.1307134715E+00    1.6760761233E-01    8.3267586374E+00
   35700    1.1306085038E+00    1.6755194803E-01    8.3273391078E+00
   35800    1.1305035310E+00    1.6749636418E-01    8.3279196371E+00
   35900    1.1303985532E+00    1.6744086077E-01    8.3285002254E+00
   36000    1.1302935704E+00    1.6738543779E-01    8.3290808726E+00
   36100    1.1301885828E+00    1.6733009522E-01    8.3296615789E+00
   36200    1.1300835904E+00    1.6727483306E-01    8.3302423441E+00
   36300    1.1299785933E+00    1.6721965128E-01    8.3308231684E+00
   36400    1.1298735916E+00    1.6716454987E-01    8.3314040517E+00
   36500    1.1297685854E+00    1.6710952883E-01    8.3319849941E+00
   36600    1.1296635747E+00    1.6705458813E-01    8.3325659956E+00
   36700    1.1295585597E+00    1.6699972776E-01    8.3331470562E+00
   36800    1.1294535403E+00    1.6694494771E-01    8.3337281759E+00
   36900    1.1293485168E+00    1.6689024796E-01    8.3343093547E+00
   37000    1.1292434891E+00    1.6683562850E-01    8.3348905927E+00
   37100    1.1291384574E+00    1.6678108931E-01    8.3354718899E+00
   37200    1.1290334217E+00    1.6672663039E-01    8.3360532463E+00
   37300    1.1289283821E+00    1.6667225171E-01    8.3366346618E+00
   37400    1.1288233387E+00    1.6661795326E-01    8.3372161366E+00
   37500    1.1287182916E+00    1.6656373503E-01    8.3377976707E+00
   37600    1.1286132409E+00    1.6650959701E-01    8.3383792640E+00
   37700    1.1285081866E+00    1.6645553917E-01    8.3389609166E+00
   37800    1.1284031288E+00    1.6640156150E-01    8.3395426285E+00
   37900    1.1282980676E+00    1.6634766400E-01    8.3401243997E+00
   38000    1.1281930031E+00    1.6629384663E-01    8.3407062302E+00
   38100    1.1280879354E+00    1.6624010940E-01    8.3412881201E+00
   38200    1.1279828645E+00    1.6618645228E-01    8.3418700694E+00
   38300    1.1278777905E+00    1.6613287526E-01    8.3424520781E+00
   38400    1.1277727136E+00    1.6607937832E-01    8.3430341462E+00
   38500    1.1276676337E+00    1.6602596146E-01    8.3436162737E+00
   38600    1.1275625510E+00    1.6597262464E-01    8.3441984606E+00
   38700    1.1274574655E+00    1.6591936787E-01    8.3447807070E+00
   38800    1.1273523773E+00    1.6586619112E-01    8.3453630129E+00
   38900    1.1272472866E+00    1.6581309437E-01    8.3459453782E+00
   39000    1.1271421933E+00    1.6576007762E-01    8.3465278031E+00
   39100    1.1270370976E+00    1.6570714084E-01    8.3471102875E+00
   39200    1.1269319996E+00    1.6565428403E-01    8.3476928315E+00
